inspection_id,campaign_alert,inspection_created_at,prefeitura,gov_do_estado,vereadores,ass_legislativa,fnde,cgu,inspection_last_updated,user_id,project_id,funded_by,location_city,state,inspection_status,entity_who_answered,answer_content,valid_answer
234,0,2017-10-15T15:08:05.704552Z,1,0,1,0,1,1,2018-01-17T16:02:42.724098Z,1643,1016571,1,Maracaçumé,MA,answered,Controladoria-Geral da União,"A obra, Termo de Compromisso 10103/2014 firmado com a Prefeitura de Maracaçumé/MA, encontra-se com status de licitação no Sistema Integrado de Monitoramento, Execução e Controle – SIMEC. Ressaltamos que o empreendimento não iniciou a execução, bem como não houve a transferência de recursos. O Termo está vigente até 08/03/2018, e a entidade beneficiária deverá concluir a creche no tempo de vigência",1
226,0,2017-10-14T01:00:08.621030Z,1,0,1,0,1,1,2017-11-30T16:00:48.103883Z,1175,1006408,1,São João de Pirabas,PA,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
235,0,2017-10-15T15:22:03.301421Z,1,0,1,0,1,1,2018-03-06T18:25:19.953486Z,1643,1011063,1,Maracaçumé,MA,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
235,0,2017-10-15T15:22:03.301421Z,1,0,1,0,1,1,2018-03-06T18:25:19.953486Z,1643,1011063,1,Maracaçumé,MA,answered,Controladoria-Geral da União,"A obra CRECHE/PRÉ-ESCOLA 002, Termo de Compromisso nº 9846/2014 firmado com a Prefeitura de Maracaçumé/MA encontra-se com status de licitação, conforme Sistema Integrado de Monitoramento, Execução e Controle – SIMEC. O Fundo Nacional de Desenvolvimento da Educação - FNDE repassou 22,02% do valor pactuado. O Termo está vigente até 30/06/2018, e a prefeitura deve cumprir a obra no prazo.",1
224,0,2017-10-14T01:00:06.883182Z,1,0,1,0,1,1,2017-11-30T16:00:11.721916Z,1175,1010358,1,São João de Pirabas,PA,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
223,0,2017-10-14T01:00:04.841633Z,1,0,1,0,1,1,2017-11-30T15:59:59.621069Z,1175,1006408,1,São João de Pirabas,PA,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
222,0,2017-10-13T23:45:52.865528Z,1,0,1,0,1,1,2017-11-30T15:59:45.129921Z,2042,1010358,1,São João de Pirabas,PA,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
214,0,2017-10-11T16:24:51.383796Z,1,0,1,0,1,1,2017-11-30T15:58:31.663412Z,1368,24829,1,Luziânia,GO,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
457,0,2018-04-09T21:10:29.141362Z,1,0,0,0,0,1,2018-12-11T13:26:36.757402Z,166,1015197,1,Passo de Camaragibe,AL,answered,Controladoria-Geral da União,"Manifestação concluída em 14/11/2018 11:09 por Elicicilia dos Santos Batista: Prezado(a) Senhor(a),

Após análise segue resposta abaixo:
Em resposta à Manifestação 00106.017895/2018-71, destacamos que as informações a respeito da obra ID 1015197 (Engenho Velho), localizada no endereço Rua João Leocádio Nogueira, Centro (CEP: 57930-000), objeto do Termo de Compromisso 29939/2014, podem ser consultadas no link: http://simec.mec.gov.br/painelObras/dadosobra.php?obra=1015197. A Prefeitura de Passo de Camaragibe/AL deverá concluir a unidade educacional no prazo de vigência do instrumento pactuado.
 
Outrossim, ressaltamos que o Município é o gestor do empreendimento e que eventuais dúvidas devem ser endereçadas ao ente, a quem compete responder as questões sobre atraso e pendências relacionadas à obra. Em relação à instalação da placa de identificação, informamos que entraremos em contato com os responsáveis pela obra solicitando a instalação da placa, bem como a inserção de fotos no Sistema Integrado de Monitoramento, Execução e Controle - SIMEC para sua comprovação.
 
Colocamo-nos à disposição para quaisquer esclarecimentos.
 
Atenciosamente,

Ouvidoria/FNDE",1
217,0,2017-10-12T16:58:53.839463Z,1,0,1,0,1,1,2018-03-06T18:15:58.902688Z,2037,1006332,1,Tracuateua,PA,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
217,0,2017-10-12T16:58:53.839463Z,1,0,1,0,1,1,2018-03-06T18:15:58.902688Z,2037,1006332,1,Tracuateua,PA,answered,Controladoria-Geral da União,"Obra inacabada, uma vez que o ente municipal não concluiu a escola no prazo de vigência do instrumento celebrado. O Termo venceu em 31/07/2016. Diante do exposto, tendo em vista a constatação de irregularidades, informamos que a presente manifestação será reclassificada como denúncia, registrada em nossa base de dados e encaminhada para a Secretaria Federal de Controle Interno (SFC) - CGU",1
218,0,2017-10-12T18:57:11.979833Z,1,0,1,0,1,1,2017-11-30T15:59:24.332903Z,2042,1009836,1,Tracuateua,PA,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
213,0,2017-10-11T16:24:30.582095Z,1,0,1,0,1,1,2017-11-30T15:58:15.443470Z,1368,24829,1,Luziânia,GO,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
212,0,2017-10-11T16:24:04.407159Z,1,0,1,0,1,1,2017-11-30T15:58:01.321786Z,1368,24829,1,Luziânia,GO,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
236,0,2017-10-15T22:10:50.979775Z,1,0,1,0,1,1,2018-03-06T18:21:39.309133Z,2139,30843,1,São Francisco,MG,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
236,0,2017-10-15T22:10:50.979775Z,1,0,1,0,1,1,2018-03-06T18:21:39.309133Z,2139,30843,1,São Francisco,MG,answered,Controladoria-Geral da União,"A obra Creche Pré-Escola 004, Termo de Compromisso 4077/2013 firmado com a Prefeitura de São Francisco/MG, encontra-se em “Licitação” no SIMEC. O percentual já executado é de 28,30%, conforme vistoria inserida pelo fiscal municipal. Cumpre registrar que o FNDE já repassou o montante de R$ 473.008,32,  26% do valor pactuado. O Termo está vigente até 25/10/2018, e a prefeitura deve cumprir o prazo.",1
255,0,2017-10-27T22:37:00.929400Z,1,0,0,0,0,0,2017-12-05T18:31:17.460001Z,1184,1001739,1,Arapiraca,AL,answered,Prefeitura Municipal de Arapiraca,A empresa contratada para efetuar os serviços abandonou a obra e este município já está tomando as providências cabíveis para realização de uma nova licitação para conclusão da obra.,1
211,0,2017-10-11T16:22:59.207135Z,1,0,1,0,1,1,2017-11-30T15:57:48.636015Z,1368,24829,1,Luziânia,GO,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
228,0,2017-10-14T01:00:11.499090Z,1,0,1,0,1,1,2018-03-20T15:43:42.504050Z,1175,1010358,1,São João de Pirabas,PA,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),

 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE",0
228,0,2017-10-14T01:00:11.499090Z,1,0,1,0,1,1,2018-03-20T15:43:42.504050Z,1175,1010358,1,São João de Pirabas,PA,answered,Controladoria-Geral da União,"Verifica-se que a obra apresenta evolução física de 34%, conforme avaliado, e que o FNDE já repassou o equivalente a 30% dos fundos para a obra. O termo de convênio encerrará apenas em 30/06/2018, e, até então, a construção da obra é de total reponsabilidade da construtora e do município.",1
210,0,2017-10-11T16:20:58.692469Z,1,0,1,0,1,1,2018-03-06T18:28:50.842026Z,1368,24829,1,Luziânia,GO,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
210,0,2017-10-11T16:20:58.692469Z,1,0,1,0,1,1,2018-03-06T18:28:50.842026Z,1368,24829,1,Luziânia,GO,answered,Controladoria-Geral da União,"A obra Creche/Pré-Escola 004 Setor Leste, Termo de Compromisso 4075/2013 firmado com a Prefeitura de Luziânia/GO, está em execução e apresenta evolução física de 38,88%, conforme dados inseridos no SIMEC pelo fiscal municipal. O FNDE já repassou R$ 443.714,38, correspondente a 35,91% do valor pactuado. O Termo está vigente até 30/11/2018, e a prefeitura deverá concluir o empreendimento no prazo.",1
225,0,2017-10-14T01:00:08.491608Z,1,0,1,0,1,1,2018-03-06T18:24:07.874509Z,2042,1006409,1,São João de Pirabas,PA,answered,Fundo Nacional de Desenvolvimento da Educação,"Prezado (a),
 
Visando maior controle e agilidade na análise, esta Ouvidoria aderiu ao Sistema de Ouvidorias do Poder Executivo Federal  (e-Ouv) como canal de recebimento de manifestações.

Portanto, pedimos que direcione sua manifestação para https://sistema.ouvidorias.gov.br onde estaremos à disposição para atendê-lo(a).

OUVIDORIA DO FNDE
",0
225,0,2017-10-14T01:00:08.491608Z,1,0,1,0,1,1,2018-03-06T18:24:07.874509Z,2042,1006409,1,São João de Pirabas,PA,answered,Controladoria-Geral da União," A obra Escola Caetezinho, Termo de Compromisso 17544/2014 firmado com a Prefeitura de São João de Pirabas/PA, está em execução e apresenta evolução física de 66,96%, conforme dados inseridos no SIMEC pelo fiscal municipal. O FNDE já repassou o montante de R$ 465.288,21, correspondente a 55% do total pactuado. O Termo está vigente até 30/05/2018, e a prefeitura deve cumprir o prazo.",1
456,0,2018-04-09T21:10:23.062610Z,1,0,0,0,0,1,2018-12-11T13:23:36.088961Z,166,1015270,1,Passo de Camaragibe,AL,answered,Controladoria-Geral da União,"Manifestação concluída em 08/11/2018 15:49 por Jaqueline Gonçalves dos Santos Silva: Prezado (a),

Após análise, a área responsável informou que:

Em resposta à Manifestação 00106.017897/2018-60, destacamos que as informações a respeito da obra ID 1015270 (Bom Despacho), localizada na rua Fernandes Lima – Povoado Bom Despacho (CEP 57930-000), objeto do Termo de Compromisso 29941/2014, podem ser consultadas no link: http://simec.mec.gov.br/painelObras/dadosobra.php?obra=1015270. A Prefeitura de Passo de Camaragibe/AL deverá concluir a unidade educacional no prazo de vigência do instrumento pactuado.  
 
Outrossim, ressaltamos que o Município é o gestor do empreendimento e que eventuais dúvidas devem ser endereçadas ao ente, a quem compete responder as questões sobre atraso e pendências relacionadas à contratação. 
 
No tocante à placa de identificação, cumpre registrar que a equipe técnica do FNDE solicitou a instalação aos responsáveis pela obra (fiscal municipal), bem como a inserção de fotos no SIMEC.
 
                        Colocamo-nos à disposição para quaisquer esclarecimentos.
 
  
 
 
Atenciosamente,
 
OUVIDORIA
Fundo Nacional de Desenvolvimento da Educação - FNDE",1
256,0,2017-10-27T22:37:03.075476Z,1,0,0,0,0,0,2017-12-05T18:32:22.116022Z,1184,1001739,1,Arapiraca,AL,answered,Prefeitura Municipal de Arapiraca,A empresa contratada para efetuar os serviços abandonou a obra e este município já está tomando as providências cabíveis para realização de uma nova licitação para sua conclusão.,1
269,0,2017-11-07T16:40:03.615454Z,1,0,1,0,0,1,2017-12-14T15:34:18.520870Z,2330,25684,1,Carapicuíba,SP,not answered,,,
