id,nome,situacao,municipio,uf,cep,logradouro,bairro,percentual_de_execucao,data_prevista_de_conclusao_da_obra,tipo_do_projeto,rede_de_ensino_publico,nome_da_entidade,visivel_no_app,grupo_controle
1479,700007 - Escola de EducaÁ„o Infantil - S„o Pedro do Sul/RS,ConcluÌda,S√£o Pedro do Sul,RS,97400000,Rua Lindolfo Agne,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SAO PEDRO DO SUL,0,0
1480,830260 - Escola de EducaÁ„o Infantil - Tipo B - Sapiranga/RS,ConcluÌda,Sapiranga,RS,93800000,Rua s„o jacÛ,S„o JacÛ,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SAPIRANGA,0,0
1481,710135 - Escola de EducaÁ„o Infantil - Sapucaia do Sul/RS,ConcluÌda,Sapucaia do Sul,RS,93224484,Rua Anjo Gabriel,Pasqualini,93.18,2016-05-30,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SAPUCAIA DO SUL,0,0
1482,710036 - Escola de EducaÁ„o Infantil - CapitÛlio/MG,ConcluÌda,Capit√≥lio,MG,37930000,Rua Coronel LourenÁo Belo,Centro,100,2014-09-24,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CAPITOLIO,0,0
1483,830374 - Escola de EducaÁ„o Infantil - Carangola/MG,ConcluÌda,Carangola,MG,36800000,Rua Machado de Assis,Tri‚ngulo,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CARANGOLA,0,0
1484,830406 - Escola de EducaÁ„o Infantil - Carmo do Cajuru/MG,ConcluÌda,Carmo do Cajuru,MG,35510000,Rua JosÈ DemÈtrio Coelho,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CARMO DO CAJURU,0,0
1485,830139 - Escola de EducaÁ„o Inf - Santa Cruz de Minas/MG,Planejamento pelo proponente,Santa Cruz de Minas,MG,36328000,Rua Get˙lio Vargas,Centro,0,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SANTA CRUZ DE MINAS,0,0
1486,700113 - Escola de EducaÁ„o Infantil - Pedras de Fogo/PB,Inacabada,Pedras de Fogo,PB,58328000,Rua Maria Augusta de Souza 02,Planalto,0,2015-12-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE PEDRAS DE FOGO,0,0
1487,700010 - Escola de EducaÁ„o Infantil - Tipo B - Maca˙bas/BA,ConcluÌda,Maca√∫bas,BA,46500000,Rua Castro Alves,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MACAUBAS,0,0
1488,700112 - Escola de EducaÁ„o Infantil - Medeiros Neto/BA,ConcluÌda,Medeiros Neto,BA,45960000,Rua Jo„o Pessoa,Uldurico Pinto,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MEDEIROS NETO,0,0
1489,830301 - Escola de EducaÁ„o Infantil - Jo„o Pinheiro/MG,ConcluÌda,Jo√£o Pinheiro,MG,38770000,Rua Francisco Martins Galv„o,Primavera,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE JOAO PINHEIRO,0,0
1490,830010 - Escola de EducaÁ„o Infantil - Tipo B -Sobradinho/RS,ConcluÌda,Sobradinho,RS,96900000,Rua Modesto Mariani,Varzea Grande,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SOBRADINHO,0,0
1491,830245 - Escola de EducaÁ„o Infantil - Soledade/RS,ConcluÌda,Soledade,RS,99300000,Rua Serafim Santos Vaz,Missıes,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SOLEDADE,0,0
1493,830189 - Escola de EducaÁ„o Infantil - Tapera/RS,ConcluÌda,Tapera,RS,99490000,Rua Principal,S„o Pedro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE TAPERA,0,0
1494,700092 - Escola de EducaÁ„o Infantil - Tipo B - TeutÙnia/RS,ConcluÌda,Teut√¥nia,RS,95890000,RUA EDMUNDO CARLOS BERWIG,CANABARRO,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE TEUTONIA,0,0
1495,710090 - Escola de EducaÁ„o Infantil - SerranÛpolis/GO,ExecuÁ„o,Serran√≥polis,GO,75820000,Avenida Ramiro Teixeira,Setor Central,98.45,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SERRANOPOLIS,0,0
1496,700017/08 - Escola de EducaÁ„o Infantil - Rio Tinto/PB,ExecuÁ„o,Rio Tinto,PB,,"","",87.21,2017-08-29,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREFEITURA MUNICIPAL DE RIO TINTO,0,0
1497,710025 - Escola de EducaÁ„o Infantil - Liberdade/MG,Planejamento pelo proponente,Liberdade,MG,37350000,Avenida Ministro Barbosa Lima,Centro,0,,Projeto 2 Convencional,Municipal,PREF MUN DE LIBERDADE,1,0
1498,830482 - Escola de EducaÁ„o Infantil - Lima Duarte/MG,Planejamento pelo proponente,Lima Duarte,MG,36140000,Avenida Centen·rio S/n∫,Nossa Senhora das GraÁas,98.47,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE LIMA DUARTE,0,0
1499,830246 -Escola de EducaÁ„o Infantil - Tipo B - S„o Mateus/ES,ConcluÌda,S√£o Mateus,ES,29945350,Rua Pedro Alves Ribeiro,Guriri Sul,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SAO MATEUS,0,0
1501,700061 - Escola de EducaÁ„o Infantil - Simol‚ndia/GO,ConcluÌda,Simol√¢ndia,GO,73930000,Rua Campelo de Miranda,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SIMOLANDIA,0,0
1502,710049 - Escola de EducaÁ„o Inf - Aparecida do Rio Doce/GO,Planejamento pelo proponente,Aparecida do Rio Doce,GO,75827000,Rua Manoel Perdig„o,Setor Central,95.03,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE APARECIDA DO RIO DOCE,0,0
1503,710149 - Escola de EducaÁ„o Infantil - V·rzea Paulista/SP,ConcluÌda,V√°rzea Paulista,SP,13222000,Avenida Pacaembu,Jardim Paulista,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE VARZEA PAULISTA,0,0
1504,830177 - Escola de EducaÁ„o Infantil - Viradouro/SP,ConcluÌda,Viradouro,SP,14740000,Rua Tiradentes,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE VIRADOURO,0,0
1505,710070 Escola de EducaÁ„o Infantil - Vista Alegre do Alto/SP,ConcluÌda,Vista Alegre do Alto,SP,15920000,Avenida Monte Alto,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE VISTA ALEGRE DO ALTO,0,0
1506,830093 - Escola de EducaÁ„o Infantil - Formiga/MG,ConcluÌda,Formiga,MG,35570000,Rua Santo Hil·rio,Souza e Silva,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE FORMIGA,0,0
1508,710284 - Escola de EducaÁ„o Infantil - Carmo/RJ,ConcluÌda,Carmo,RJ,28640000,Rua Abreu Magalh„es,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CARMO,0,0
1509,710244 - Escola de EducaÁ„o Inf - EspÌrito Santo do Turvo/SP,Planejamento pelo proponente,Esp√≠rito Santo do Turvo,SP,18935000,Rua Jo„o EugÍnio,Centro,0.25,,Projeto 1 Convencional,Municipal,PREF MUN DE ESPIRITO SANTO DO TURVO,1,0
1511,830094 - Escola de EducaÁ„o Infantil - Taiobeiras/MG,ConcluÌda,Taiobeiras,MG,39550000,PraÁa do Mercado,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE TAIOBEIRAS,0,0
1512,830207 - Escola de EducaÁ„o Infantil - Teixeiras/MG,ConcluÌda,Teixeiras,MG,36580000,rua dora horayde ,ALENCAR,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE TEIXEIRAS,0,0
1513,830312 - Escola de EducaÁ„o Infantil - Tarum„/SP,Planejamento pelo proponente,Tarum√£,SP,19820000,Rua dos Lambaris,Centro,99.88,2015-04-25,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE TARUMA,0,0
1514,830377 - Escola de EducaÁ„o Infantil - Frutal/MG,ConcluÌda,Frutal,MG,38200000,RUA VALENTIM FERREIRA DE QUEIROZ NETO,JARDIM LARANGEIRAS,100,2014-01-29,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE FRUTAL,0,0
1515,710089 - Escola de EducaÁ„o Infantil - Gouveia/MG,ConcluÌda,Gouveia,MG,39120000,Rua dos Quarteis,Centro,95.14,2016-04-11,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE GOUVEIA,0,0
1516,710277 - Escola de EducaÁ„o Infantil - Tipo B -Guaraciama/MG,Inacabada,Guaraciama,MG,39397000,Rua JosÈ Maria Figueiredo,Centro,60.88,2015-12-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE GUARACIAMA,0,0
1517,830403 - Escola de EducaÁ„o Infantil - Periquito/MG,ConcluÌda,Periquito,MG,35156000,SANTOS FERNANDES,CENTRO,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE PERIQUITO,0,0
1518,710282 - Escola de EducaÁ„o Infantil - Ipor„ do Oeste/SC,ConcluÌda,Ipor√£ do Oeste,SC,89899000,Rua LOUREN«O MULLER,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE IPORA DO OESTE,0,0
1519,710252 - Escola de EducaÁ„o Infantil - Itapema/SC,Planejamento pelo proponente,Itapema,SC,88220000,Rua 430 C,Morretes,0,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ITAPEMA,0,0
1520,830115 - Escola de EducaÁ„o Infantil - Lages/SC,ExecuÁ„o,Lages,SC,88521219,Avenida Maria de Souza Ramos,Guaruj·,96.77,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE LAGES,0,0
1523,830131 - Escola de EducaÁ„o Infantil - Cabedelo/PB,ConcluÌda,Cabedelo,PB,58310000,Rua Presidente Jo„o Pessoa,Centro,99.99,2014-07-14,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CABEDELO,0,0
1524,700068 - Escola de EducaÁ„o Infantil - Siriri/SE,ConcluÌda,Siriri,SE,49630000,Rua M·rio Pinoti,Centro,100,2014-12-05,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUNINIPAL DE SIRIRI,0,0
1525,700072 - Escola de EducaÁ„o Infantil - Tobias Barreto/SE,ConcluÌda,Tobias Barreto,SE,49300000,Avenida Luiz Alves de Oliveira Filho,Centro,100,2014-07-07,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE TOBIAS BARRETO,0,0
1526,710047 - Escola de EducaÁ„o Infantil - Goiabeira/MG,ConcluÌda,Goiabeira,MG,35248000,Rua Monte Castelo,Centro,100,2013-08-16,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE GOIABEIRA,0,0
1527,710300 - Escola de EducaÁ„o Infantil - TrÍs de Maio/RS,ConcluÌda,Tr√™s de Maio,RS,,"","",100,2015-03-23,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE TRES DE MAIO,0,0
1528,710055 - Escola de EducaÁ„o Infantil - Tucunduva/RS,Planejamento pelo proponente,Tucunduva,RS,98930000,Rua Santa Rosa,Centro,0,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE TUCUNDUVA,0,0
1530,710142 - Escola de EducaÁ„o Infantil - VeranÛpolis/RS,Planejamento pelo proponente,Veran√≥polis,RS,95330000,Rua Dona Clara Schimitz,RenovaÁ„o,99.98,2011-02-28,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE VERANOPOLIS,0,0
1531,710098 - Escola de EducaÁ„o Infantil - Cataguases/MG,ConcluÌda,Cataguases,MG,36770001,Avenida Astolfo Dutra,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CATAGUASES,0,0
1532,700039 - Escola de EducaÁ„o Infantil - S„o Bento/PB,ConcluÌda,S√£o Bento,PB,58865000,Rua Severino Pedro de Almeida,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SAO BENTO,0,0
1533,830402 - Escola de EducaÁ„o Infantil - Lumin·rias/MG,ConcluÌda,Lumin√°rias,MG,37240000,Rua C ,Espig„o,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE LUMINARIAS,0,0
1534,830362 - Escola de EducaÁ„o Infantil - Malacacheta/MG,ConcluÌda,Malacacheta,MG,39690000,RUA E,RESGATE CIDADANIA,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MALACACHETA,0,0
1536,830344 - Escola de EducaÁ„o Inf - Santo AntÙnio da Barra/GO,ConcluÌda,Santo Ant√¥nio da Barra,GO,75935000,Avenida BrasÌlia,Setor Central,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SANTO ANTONIO DA BARRA,0,0
1537,710026 - Escola de EducaÁ„o Infantil - Tipo B - GuaraÌta/GO,ConcluÌda,Guara√≠ta,GO,76690000,Rua OvÌdio de Moraes,Setor Central,99.97,2016-05-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE GUARAITA,0,0
1538,710216 Escola de EducaÁ„o Infantil - ValparaÌso de Goi·s/GO,ConcluÌda,Valpara√≠so de Goi√°s,GO,72870000,"","",100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE VALPARAISO DE GOIAS,0,0
1539,700044 - Escola de EducaÁ„o Inf - ¡guas Lindas de Goi·s/GO,ConcluÌda,√Åguas Lindas de Goi√°s,GO,72910000,Quadra,Setor 8,100,2015-11-23,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE AGUAS LINDAS DE GOIAS,0,0
1540,830425 - Escola de EducaÁ„o Infantil - Claro dos PoÁıes/MG,ConcluÌda,Claro dos Po√ß√µes,MG,39380000,Avenida doutor hildo alves horta,"",100,2014-07-01,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CLARO DOS POCOES,0,0
1541,830164 - Escola de EducaÁ„o Inf - ConceiÁ„o do Rio Verde/MG,Inacabada,Concei√ß√£o do Rio Verde,MG,37430000,Rua Projetada Quatro,Centro,43.67,2015-12-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CONCEICAO DO RIO VERDE,0,0
1542,710108 - Escola de EducaÁ„o Infantil - Congonhal/MG,ConcluÌda,Congonhal,MG,37577000,"","",100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CONGONHAL,0,0
1543,710015 - Escola de EducaÁ„o Inf - Conselheiro Lafaiete/MG,ConcluÌda,Conselheiro Lafaiete,MG,36400000,Rua Celia Souza Braga,Lima Dias II,100,2014-08-06,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CONSELHEIRO LAFAIETE,0,0
1544,710151 - Escola de EducaÁ„o Infantil - Conselheiro Pena/MG,ConcluÌda,Conselheiro Pena,MG,35240000,Rua Copaiba,M„os Dadas,99.42,2017-06-30,Escola de EducaÁ„o Infantil Tipo B,Municipal,MUNICÕPIO DE CONSELHEIRO PENA,0,0
1545,700049 - Escola de EducaÁ„o Infantil - IbicaraÌ/BA,ConcluÌda,Ibicara√≠,BA,45745000,Rua Bar„o do Rio Branco,Centro,100,2016-11-22,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE IBICARAI,0,0
1547,830423 - Escola de EducaÁ„o Infantil - Mirabela/MG,ConcluÌda,Mirabela,MG,39420000,Rua Jo„o AntÙnio,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MIRABELA,0,0
1549,830256 - Escola de EducaÁ„o Infantil - Nova IguaÁu/RJ,Obra Cancelada,Nova Igua√ßu,RJ,26215000,Travessa Aida,Centro,0,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE NOVA IGUACU,0,0
1551,700065/08 - E de E Infantil - PoÁo das Trincheiras/AL,ConcluÌda,Po√ßo das Trincheiras,AL,57510000,Rua S„o Sebasti„o,Centro,100,2013-08-15,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE POCO DAS TRINCHEIRAS,0,0
1552,830292 - Escola de EducaÁ„o Infantil - UbaÌ/MG,ConcluÌda,Uba√≠,MG,39320000,Rua Guilherme Vieira,Centro,100,2014-06-04,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE UBAI,0,0
1553,830108 - Escola de EducaÁ„o Infantil - Uberaba/MG,ConcluÌda,Uberaba,MG,38073139,Avenida Reynaldo Boaretto,Conjunto Uberaba,100,2010-07-10,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE UBERABA,0,0
1554,830233 - Escola de EducaÁ„o Infantil - Vazante/MG,ConcluÌda,Vazante,MG,38780000,RUA MARIA ALVES,CENTRO,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREFEITURA MUNICIPAL DE VAZANTE,0,0
1555,830087 - Escola de EducaÁ„o Infantil - Itabuna/BA,ConcluÌda,Itabuna,BA,45600000,RUA ARGENTINA,JORGE AMADO,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ITABUNA,0,0
1556,710003 - Escola de EducaÁ„o Infantil - Guimar‚nia/MG,ConcluÌda,Guimar√¢nia,MG,38730000,Rua Vereador Francisco Peres ,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREFEITURA MUNINIPAL DE GUIMAR¬NIA,0,0
1557,710059 - Escola de EducaÁ„o Infantil - Ibi·/MG,ConcluÌda,Ibi√°,MG,38950000,Rua Oito,Centro,100,2014-03-21,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE IBIA,0,0
1558,830006 - Escola de EducaÁ„o Infantil - IbiritÈ/MG,ConcluÌda,Ibirit√©,MG,32400000,Rua das Amendoeiras,Aparecida,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE IBIRITE,0,0
1560,830257 - Escola de EducaÁ„o Infantil - Resende/RJ,ConcluÌda,Resende,RJ,27525000,Avenida Tocantins,Cidade Alegria,100,2014-12-20,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE RESENDE,0,0
1561,710180 - Escola de EducaÁ„o Infantil - Rio das Flores/RJ,Planejamento pelo proponente,Rio das Flores,RJ,27660000,Rua Aniceto de Medeiros CorrÍa,Centro,98.79,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE RIO DAS FLORES,0,0
1562,700082 - Escola de EducaÁ„o Inf - BonfinÛpolis de Minas/MG,ConcluÌda,Bonfin√≥polis de Minas,MG,38650000,rua Belo Horizonte,Jardim Cinel‚ndia,100,2014-04-01,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BONFINOPOLIS DE MINAS,0,0
1563,830364 - Escola de EducaÁ„o Infantil - Borda da Mata/MG,ConcluÌda,Borda da Mata,MG,37564000,RUA LUIZ SILVEIRA,S√O JUDAS TADEU,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BORDA DA MATA,0,0
1564,710178 - Escola de EducaÁ„o Inf - Santa Rosa da Serra/MG,ConcluÌda,Santa Rosa da Serra,MG,38805000,RUA JOSE BENEDITO LEANDRO,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SANTA ROSA DA SERRA,0,0
1566,830062 - Escola de EducaÁ„o Infantil - Santos Dumont/MG,Inacabada,Santos Dumont,MG,36240000,Rua JosÈ Carlos de Paula,Centro,56.9,2016-02-27,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SANTOS DUMONT,0,0
1567,830300 - Escola de EducaÁ„o Infantil - Uni„o de Minas/MG,ConcluÌda,Uni√£o de Minas,MG,38288000,Avenida Cinco,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE UNIAO DE MINAS,0,0
1568,710205 - Escola de EducaÁ„o Infantil - Alfredo Chaves/ES,ConcluÌda,Alfredo Chaves,ES,29240000,Estrada Principal,Vila Nova Maravilha,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ALFREDO CHAVES,0,0
1569,710161 - Escola de EducaÁ„o Infantil - Tipo B - Aracruz/ES,Paralisada,Aracruz,ES,,"","",66.38,2017-03-16,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ARACRUZ,0,0
1570,710167 - Escola de EducaÁ„o Infantil - BambuÌ/MG,ConcluÌda,Bambu√≠,MG,,"","",98.39,2015-11-25,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BAMBUI,0,0
1571,830236 - Escola de EducaÁ„o Infantil - Bandeira do Sul/MG,ConcluÌda,Bandeira do Sul,MG,37740000,Rua Doutor Afonso Dias de Ara˙jo,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BANDEIRA DO SUL,0,0
1572,700038 - Escola de EducaÁ„o Inf - Presidente Figueiredo/AM,ConcluÌda,Presidente Figueiredo,AM,69735000,Av. Galo da Serra,Galo da Serra,99.72,2016-12-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE PRESIDENTE FIGUEIREDO,0,0
1574,830275 - Escola de EducaÁ„o Infantil - Ariquemes/RO,ConcluÌda,Ariquemes,RO,78932000,Rua Cardeal,Setor 2,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ARIQUEMES,0,0
1575,830190 - Escola de EducaÁ„o Infantil - Cerejeiras/RO,ConcluÌda,Cerejeiras,RO,78997000,Rua Minas Gerais,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE CEREJEIRAS,0,0
1576,830100 - Escola de EducaÁ„o Infantil - ¡gua Branca/PI,ConcluÌda,√Ågua Branca,PI,64460000,Rua S„o Luiz,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE AGUA BRANCA,0,0
1577,700098 - Escola de EducaÁ„o Infantil - AnÌsio de Abreu/PI,Paralisada,An√≠sio de Abreu,PI,64780000,PI 144,Centro,85.35,2016-09-11,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE ANISIO DE ABREU,0,0
1578,700063 - Escola de EducaÁ„o Infantil - Mauriti/CE,Inacabada,Mauriti,CE,63210000,Rua Padre JosÈ Joaci Cavalcante esquina com a Rua JosÈ Adamir Pinheiro,"",50.21,2015-07-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MAURITI,0,0
1579,710148 - Escola de EducaÁ„o Infantil - Nova Russas/CE,Inacabada,Nova Russas,CE,62200000,Rua Manuel Peixoto,Centro,40.38,2014-08-05,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE NOVA RUSSAS,0,0
1580,710288 - Escola de EducaÁ„o Infantil - Novo Oriente/CE,ConcluÌda,Novo Oriente,CE,63740000,Rua Jo„o Braz.,Centro,100,2015-03-27,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE NOVO ORIENTE,0,0
1581,830452 - Escola de EducaÁ„o Infantil B - Palm·cia/CE,Inacabada,Palm√°cia,CE,62780000,Rua Joaquim de Almeida Sampaio,Centro,26.83,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE PALMACIA,0,0
1582,700054 - Escola de EducaÁ„o Infantil - Tipo B - Paraipaba/CE,ConcluÌda,Paraipaba,CE,62685000,Rua Domingos Barroso,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE PARAIPABA,0,0
1583,710262 -Escola de EducaÁ„o Infantil - Ouro Preto do Oeste/RO,Planejamento pelo proponente,Ouro Preto do Oeste,RO,78950000,Rua Ana Nery,Setor 03,0,2014-03-14,Projeto 1 Convencional,Municipal,PREF MUN DE OURO PRETO DO OESTE,1,0
1584,710165/2008 - Escola de EducaÁ„o Infantil - Vilhena/RO,ConcluÌda,Vilhena,RO,76980000,Avenida Major Amarante,Centro (Nova Vilhena),100,2014-07-24,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE VILHENA,0,0
1585,830235 - Escola de EducaÁ„o Infantil - BertÛpolis/MG,ConcluÌda,Bert√≥polis,MG,39875000,Avenida Belo Horizonte,Centro,93.8,2017-12-30,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BERTOPOLIS,0,0
1586,710110 - Escola de EducaÁ„o Infantil - Boa EsperanÁa/MG,Planejamento pelo proponente,Boa Esperan√ßa,MG,37170000,Rua Jose Constantino Barbosa,Centro,97.92,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BOA ESPERANCA,0,0
1587,830363 - Escola de EducaÁ„o Infantil - Bocai˙va/MG,ConcluÌda,Bocai√∫va,MG,39390000,Rua Hil·rio Rodrigues,Pernambuco,100,2013-07-31,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREFEITURA MUNICIPAL DE BOCAIUVA,0,0
1588,700081 - Escola de EducaÁ„o Infantil - Bom Jesus da Penha/MG,ConcluÌda,Bom Jesus da Penha,MG,37948000,PraÁa Dom In·cio,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BOM JESUS DA PENHA,0,0
1589,710225 - Escola de EducaÁ„o Infantil - Tipo B - Gurj„o/PB,ConcluÌda,Gurj√£o,PB,58670000,Rua Vereador Milton Henriques GonÁalves,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE GURJAO,0,0
1590,700070 - Escola de EducaÁ„o Infantil - Bonito/BA,ConcluÌda,Bonito,BA,46820000,PraÁa do ComÈrcio,Centro,99.86,2014-12-30,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BONITO,0,0
1591,710109 - Escola de EducaÁ„o Infantil - Boa EsperanÁa/ES,ConcluÌda,Boa Esperan√ßa,ES,29845000,RUA PROJETA - A ESQUINA GIACOMO CORRADI ,NOVA CIDADE,100,2016-12-30,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BOA ESPERANCA,0,0
1592,710144 - Escola de EducaÁ„o Infantil - Bom Jesus do Norte/ES,ExecuÁ„o,Bom Jesus do Norte,ES,29460000,Rua L˙cio Fraga,Bairro Belvedere,99.17,2017-07-09,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE BOM JESUS DO NORTE,0,0
1594,710305 - Escola de EducaÁ„o Infantil - Monte Belo/MG,ConcluÌda,Monte Belo,MG,37115000,Rua JosÈ Maria Figueiredo,Centro,100,2013-08-24,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MONTE BELO,0,0
1595,710032 Escola de EducaÁ„o Infantil - Monte Santo de Minas/MG,ConcluÌda,Monte Santo de Minas,MG,37958000,Rua Francisco AntÙnio da Luz,Centro,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE MONTE SANTO DE MINAS,0,0
1598,830448 - Escola de EducaÁ„o Inf - S„o GonÁalo do Par·/MG,ConcluÌda,S√£o Gon√ßalo do Par√°,MG,35516000,PraÁa Pedro Delgado Mota,Quilombo do Gaia,100,,Escola de EducaÁ„o Infantil Tipo B,Municipal,PREF MUN DE SAO GONCALO DO PARA,0,0
